6301 2
6224 -2.5289896 3.042252
1508 -1.2118976 -1.5324864
5158 -1.0969157 -1.0932229
3697 -0.99079144 -0.34315
4600 -1.1248715 0.53328186
3770 -1.2978506 -2.1045046
5088 -0.9949838 -0.041930944
675 -1.366172 -2.0325963
220 -0.9507039 -0.23748349
3354 -1.0326107 -0.24763395
2513 -0.9733647 -0.8283914
5733 -1.6810579 1.7355548
2496 -1.1434289 0.2797606
6234 -0.9665714 -0.54576015
4985 -0.95976096 0.2612827
2668 -1.0149819 0.0063007427
5581 -1.078069 0.20102726
170 -1.0538989 0.41613334
6022 -1.01366 -0.5734357
3588 -1.1034794 0.329874
357 -1.2042283 0.79940706
6197 -2.4081638 2.9371638
3661 -1.3004843 1.2190076
3665 -1.6711001 1.8431525
1681 -1.3909593 1.3630077
722 -0.9093476 -0.31444946
3874 -1.237016 0.80103374
1051 -1.3242521 -1.8496274
454 -0.94803417 -0.75157756
2745 -1.0299987 -0.8737073
4266 -1.2854054 -1.6929995
4071 -1.1318483 0.71694964
4525 -1.686435 1.8005917
2147 -1.0655549 -0.55684835
2700 -0.9419235 -0.63759565
2131 -1.5791006 1.7919031
1169 -0.89497423 -0.401311
1190 -2.8088055 -4.2471647
5872 -0.9643354 -0.24707893
5421 -1.5872321 1.6675411
4953 -0.9897381 0.10307357
3630 -0.9566294 0.20855612
1428 -1.6005551 1.6837708
1756 -1.052411 0.06879123
4987 -1.145677 -1.389821
5771 -1.3839464 -1.8870254
2817 -2.087398 2.4383721
3268 -1.4070213 1.2296534
5731 -0.62841123 -0.26412725
4147 -1.0403239 -0.9752418
5744 -2.4911563 -3.931501
6101 -1.0066991 0.19915608
4659 -1.2190623 -1.7109168
792 -0.9459576 -0.97666097
5606 -1.9765657 -2.9086053
388 -1.0009344 -0.17791376
5749 -1.0769398 0.27902734
3760 -1.2238072 -1.6508737
1231 -0.99693966 -0.2942356
3065 -1.0837531 0.18927278
900 -0.81706995 0.05900443
5282 -1.0193162 0.034501478
3927 -0.9446463 0.3255888
4474 -1.028296 -0.09937192
1632 -0.9792082 -0.0687463
3647 -1.7886573 1.9882101
3490 -1.0098132 -0.23901407
5500 -0.95847255 0.3129997
6187 -1.0342577 -0.16753176
5403 -1.0022821 -0.672901
1348 -1.0535144 0.190132
4674 -0.9710289 -1.0007247
5445 -1.5224165 -2.1391306
3666 -1.6795198 1.8698982
2876 -1.0363663 -0.065428026
2103 -1.0990155 -1.1073267
2619 -1.1015319 0.5446359
895 -0.9567213 -0.116384014
3707 -1.022916 -0.4121089
4657 -1.059218 -1.0658512
3307 -1.0229585 -0.17991567
4047 -1.0231916 -0.72986746
6159 -1.1620547 -1.2854886
502 -1.6718992 1.9809831
5720 -1.0621705 0.32305065
1895 -0.9513878 0.39740393
6042 -0.9966821 -0.13320875
1638 -1.0199609 -1.2266526
1690 -0.8691687 -0.0990671
6225 -2.4768283 2.926376
3782 -1.141773 -1.0998917
3051 -1.0065802 -0.31850475
1995 -1.0154861 -0.8880993
1446 -2.016291 2.3291152
1072 -1.1258764 0.76631963
5042 -0.9469144 0.37049624
2970 -1.0426179 0.3069003
603 -0.9928371 -0.26745138
4712 -1.7844952 2.0716257
2282 -1.6795895 1.7838836
6200 -2.5390027 3.098583
3712 -1.2682654 -1.7374507
5133 -0.9707518 0.23349002
3620 -0.91787887 -0.06147441
3640 -1.5323675 1.7040535
5569 -0.94139886 0.0315298
6103 -1.0380622 0.17934646
5745 -2.2191887 -3.4207802
5511 -0.9134282 -0.8243259
6115 -1.2319312 0.5427409
2238 -0.97289157 -0.25261378
4056 -0.9840375 -0.4958967
1472 -2.8446753 3.3897085
1465 -2.7707531 3.298025
2815 -1.8455341 2.1189647
5563 -1.5521872 1.7477735
4561 -1.4528044 -2.2899501
2082 -1.0169306 0.62937623
4697 -0.95017827 0.22003394
2894 -1.0616506 -0.10075637
2321 -0.93635416 0.08832884
4436 -0.97840816 -0.723681
3824 -1.0184121 -0.5611259
3445 -1.0493206 0.50514615
5337 -1.2242515 -1.5501081
1151 -0.9091485 -0.97953916
4130 -0.9654656 -0.14851035
4678 -1.1356478 -1.049828
6220 -2.6874516 3.245756
5829 -1.0492643 -0.043665692
4909 -0.8189782 -0.5684029
1622 -1.7072034 -2.7077768
1076 -1.0047916 0.29319102
4558 -0.947517 -1.2294807
1584 -0.95947754 -0.010076483
2468 -1.0116403 -1.1542988
1006 -1.0654999 0.4453391
5628 -0.9493893 -0.087875485
3879 -1.0362782 -0.47647
5648 -1.4852084 1.6034724
1463 -2.9112713 3.494487
4084 -1.1514851 0.7801797
1421 -1.1478713 -1.0017948
34 -1.010014 -0.36882856
5289 -1.0054059 0.12875485
237 -1.434326 1.2654631
638 -0.947332 -0.5970545
2140 -1.1319731 -1.2220296
5751 -1.4155705 -2.0319138
4435 -1.5433853 -2.3576365
1986 -1.0868812 -1.0540209
5918 -2.5364223 -4.097392
3896 -1.0279778 -1.0190752
6297 -1.0956677 -0.738744
4341 -0.9917628 0.020169865
2739 -1.0578952 -0.3337636
1271 -1.0272181 0.13961619
5299 -0.98836476 -0.4005718
2203 -1.014784 -0.15020716
3302 -1.1353412 0.28330207
1830 -0.9628447 -0.43027425
3044 -2.5558934 -4.108942
16 -1.1719266 0.61144817
1452 -1.9210526 2.2379103
812 -1.0034255 -0.44674665
3751 -1.0477505 0.1576584
3360 -1.0443047 -0.8493843
465 -0.913386 0.06130435
2609 -1.2936277 0.9762825
3645 -1.8327498 1.985701
5632 -0.9926734 -0.9427581
3353 -1.0367622 -0.1502862
2682 -0.9492523 -0.54450643
2273 -1.0506394 -0.9451281
3862 -0.91862345 -0.29845825
2447 -0.95306104 -0.06922604
5295 -1.0576524 -1.1349893
2765 -0.8951412 -0.6632115
2527 -1.0076985 -0.38823608
2960 -1.1365355 -1.1118597
729 -1.17783 0.49647626
1312 -1.0113505 0.26973867
957 -1.1336856 -1.4397684
1906 -1.0945699 0.5763337
2812 -2.013188 2.3129227
6086 -0.9944167 -0.259174
3349 -1.1520485 0.7878015
4688 -1.0109249 0.12225529
3214 -1.0270109 0.24963708
4645 -1.0231776 -0.8296131
4065 -1.0335919 -0.4013645
1774 -1.073761 -1.1282918
6285 -1.4838294 -2.1059856
4126 -1.2255479 -1.4065559
3731 -1.0787339 -0.64328104
2572 -1.1439419 0.5203062
3803 -1.2053913 -1.3937498
2515 -1.004237 -0.63024336
4120 -0.9192362 -0.41949016
2717 -1.4369262 1.4152431
1807 -1.0128982 -0.117590904
6007 -0.968793 -0.20267144
6151 -1.0126402 -0.9693502
1214 -1.3556455 -1.9555455
1933 -0.9664879 0.20175937
405 -1.0654464 0.7690373
5189 -1.007495 -0.5524946
3650 -1.8955429 2.164147
2108 -1.1146572 -1.1100633
4212 -1.070085 0.052857466
2611 -1.0391393 0.3491129
6223 -2.5264792 3.057213
3724 -1.0397718 -1.2363079
5841 -1.0772417 0.14295125
1112 -0.9206287 -0.008607243
5165 -1.0573713 -1.1727641
1809 -1.205294 -1.4922915
4302 -1.0257815 -0.013979872
6119 -1.1702533 -1.6050003
239 -1.4617666 1.359668
4505 -1.0176321 -0.7905571
5969 -1.1621903 -1.3863837
1183 -2.4247422 -3.7082164
5661 -2.1832056 -3.3808095
5660 -2.63821 -4.0109906
1474 -1.1161588 -1.0349097
2601 -0.919874 0.17653033
402 -1.1243973 0.78169763
5666 -2.4179885 -3.7742286
6243 -0.94448674 -0.16102016
5985 -1.0490726 0.08777068
42 -0.97567534 0.10947221
3947 -1.1931769 0.81052375
5559 -1.0874381 0.66147125
5609 -1.7164114 -2.5187612
2212 -1.4197319 1.1325791
6205 -2.5081716 3.0156212
3159 -1.063379 -0.24118629
3644 -1.8374228 1.9702065
2417 -0.99764645 -0.59244597
2107 -1.1286342 -1.0164636
3047 -1.0026122 -0.11334958
3656 -1.9022294 2.1666596
2616 -1.0016173 0.35228187
4573 -1.0361646 -0.97470385
4153 -1.120665 0.523308
3031 -1.0500615 0.20995177
5541 -0.96853006 -0.60169876
5934 -1.8550386 -2.8326356
2520 -1.2174861 -1.1849122
3094 -1.0719906 -0.019028869
2076 -1.2162921 1.1372894
4192 -0.99505043 -0.1874831
4450 -1.125417 0.5464249
3379 -1.064912 -0.09565383
2912 -1.0116041 -0.5198012
5579 -0.99390936 -0.2118005
4955 -0.94896054 -0.32184947
1755 -1.1854421 0.8712754
6001 -0.9927436 -0.92673564
6213 -2.36823 2.8816192
5059 -1.0296961 -0.21301696
258 -1.315192 1.2101297
806 -0.99512565 -0.328607
4521 -1.8865715 1.9942167
857 -1.5307298 1.4119773
2161 -0.9696496 -0.22238624
5169 -2.49414 -4.033692
2120 -0.9677805 0.21199314
4531 -1.5582682 1.54022
3944 -0.9798002 0.04091142
4383 -1.0614897 0.3554636
3375 -1.0152614 0.091374636
1496 -1.3398094 1.4376572
4837 -0.8931804 -0.1831456
4706 -0.95481217 -0.88155675
5038 -0.9767456 -0.5131927
4642 -1.2178328 -1.7012424
5652 -1.4097438 1.5232606
4374 -1.180017 0.8414993
4719 -1.0381546 -0.033922113
1475 -1.2123598 0.99583566
1350 -1.2684487 0.9504749
875 -1.0091008 -0.9440579
4835 -1.2661049 1.0151607
3107 -1.0136431 -0.54013854
3340 -1.0320812 0.01882326
819 -0.9756381 0.60505235
4321 -1.3894945 -2.0843377
4446 -0.962343 0.00025450237
4115 -1.0628693 0.6386015
319 -1.4715691 1.6633633
6298 -1.084377 -0.75010043
1110 -0.9459754 -0.35643268
4476 -1.0387745 0.28443033
5313 -1.0348277 -1.0764905
4626 -1.0499132 -1.034032
3089 -1.0468472 -0.71707034
5704 -1.0058429 -0.10915183
6284 -1.4228858 -2.005686
4615 -0.99646413 -0.44506738
2367 -1.089135 0.5432508
3649 -1.8533214 2.112746
1823 -1.2502916 -1.5230137
1147 -1.6504866 -2.7350159
6257 -1.1179577 -1.4626994
3161 -1.0538069 0.07601753
3639 -1.6343757 1.8125656
4366 -1.1217955 0.46512386
232 -1.1154424 -0.4870524
5362 -1.9030936 -2.8810651
2525 -0.98257595 -0.20396172
2150 -1.1005632 -0.14152613
3476 -0.9840774 -0.2244302
2783 -1.0454874 -0.09035351
4001 -1.0050716 0.33887315
3575 -0.9654397 0.0904072
3631 -1.2035491 -1.4757233
4608 -1.1778485 -1.4106294
6198 -2.32765 2.7753384
4511 -0.8602429 -0.012074266
2390 -1.0933071 0.2508713
5799 -1.41741 -2.143343
5741 -2.4821396 -3.880102
5916 -1.0295831 -0.3718938
245 -1.5551996 1.3471
1621 -1.6500536 -2.6991296
4250 -1.1973491 1.1490741
6270 -1.2727536 -1.6170771
4135 -1.2364451 -1.6583637
5549 -1.2510232 -1.6476954
780 -1.0311319 -0.54371154
2432 -1.0014678 -0.6150929
6190 -1.1518534 0.62759936
5667 -2.4910164 -3.8329706
5583 -1.0801885 0.00930374
2160 -0.95579004 -0.28190383
4265 -1.1449438 -1.5324957
5784 -0.98426116 -0.09004027
1186 -2.4239557 -3.684887
4672 -1.0364437 -0.6017179
4703 -0.97527 -0.17439349
5564 -1.4229609 1.636159
1978 -0.96070004 -0.15656395
5878 -1.5275 1.580195
5913 -1.1000824 -1.030793
5379 -0.966071 0.097192556
1450 -2.0000343 2.3326042
3974 -1.0094901 -0.6559009
3888 -0.94909084 -1.3143985
1099 -1.8663251 -2.7791636
5055 -1.0317734 0.34536794
3711 -1.503746 -2.187851
4759 -1.0410546 -0.7715033
6143 -1.6799384 -2.5302594
1448 -1.6980647 1.9779348
1449 -1.779189 2.101326
2917 -1.5945725 -2.4401188
1697 -1.0815781 0.22276564
2947 -1.0981554 -1.2434102
5707 -1.0265727 0.25710645
3209 -1.0351621 -0.26389378
2280 -1.5269197 1.6702465
3657 -1.8209841 2.1310093
4178 -1.1041366 0.4377585
5264 -0.9459459 -0.18247262
5857 -1.014902 -0.58893466
5375 -2.047465 -3.1952903
5192 -1.1214529 -1.0029122
3472 -1.0908438 -1.1382402
4701 -0.96018803 -0.13588591
5218 -1.0318751 0.024331236
2110 -1.1112324 0.55508816
5768 -0.9686189 -0.79880553
6113 -1.1990619 0.43986493
1295 -0.9996208 0.6181644
3941 -0.9973893 -0.2540418
2872 -1.0555782 -0.12243274
4924 -1.0592916 0.22471844
4590 -1.2770998 -1.7602878
6161 -1.1866598 -1.2526611
6221 -2.5396245 3.0873322
3410 -0.97820604 -0.24668741
6028 -1.6831661 -2.4898057
139 -1.0330547 -0.95316947
6227 -2.2369804 2.810375
3741 -1.0359505 -0.24908581
6027 -1.0710318 -1.21457
3600 -1.0549523 -0.9300051
2044 -0.9982291 0.15805048
5172 -0.93353397 -0.53121287
5738 -2.4063447 -3.833237
5973 -1.4740895 -2.1927404
5555 -1.3829048 -1.9397603
5914 -1.1102195 0.3039064
5181 -1.0276638 -0.54660034
2763 -0.9924978 -0.08150238
1510 -1.3272564 -1.7267365
3237 -0.91064775 -0.384055
4714 -1.0757385 -0.046523053
2963 -1.1168654 0.14342393
5694 -1.3909787 -2.0851643
1664 -1.3832135 -1.8426282
5997 -1.3297633 -1.775531
5647 -1.5976734 1.74154
6056 -1.4786737 -2.1417387
4530 -1.6773599 1.7946744
2393 -1.264655 -1.6800357
3766 -1.0055996 -0.5838471
3272 -1.0367477 -0.58299005
3424 -1.2843661 0.65822285
4971 -1.0783969 -0.1887082
5237 -1.0233332 -1.042041
5862 -1.3174436 -1.8152413
3434 -1.1780589 0.35790607
3015 -0.9884648 -0.17639391
4777 -1.4156173 -1.9177195
3652 -1.77948 1.9923564
1182 -2.5245824 -3.9212978
3938 -1.0027323 -0.256716
84 -1.0310174 -0.85958874
3643 -1.7456964 1.9720054
1918 -1.0767709 -0.9653409
4865 -1.0595169 -0.20179678
1576 -1.100199 -1.0326344
5912 -1.1157043 -1.1081896
5610 -1.877087 -2.7612212
650 -1.0674804 -0.7101299
3420 -1.1482117 0.2649123
4886 -1.0843654 -0.34850308
670 -1.5053078 -2.187863
2772 -1.0296072 -0.61932135
5145 -1.4879674 1.5971776
2512 -1.0107435 -0.88152087
5363 -1.9654222 -3.0203252
1965 -1.0363436 -0.48407632
6199 -2.344141 2.8105311
4829 -1.0609716 -0.8355001
5963 -1.1719929 -1.1960944
2109 -1.23546 0.62743765
5408 -0.9726152 0.14079979
5346 -1.3073013 -2.0257828
5875 -1.5700781 1.6050112
3882 -0.9232334 0.080345854
3999 -1.1223257 0.38900468
6 -2.2033632 2.59956
3242 -1.0347217 0.09265732
4832 -1.1150693 0.33125222
4682 -1.0084721 -0.5201323
5068 -0.94230306 -0.1575418
4794 -1.1996796 0.90410763
1314 -0.9764112 0.08290492
5810 -0.95539105 0.036533132
4605 -1.3015617 -1.8643577
6085 -1.0471715 -0.36679062
4529 -1.5581843 1.5811822
6130 -1.2957705 1.1465081
4429 -1.311015 -1.8279591
4544 -1.3245023 -1.8252269
150 -1.6509322 1.7042078
6164 -1.3094475 -1.5510471
2435 -1.0250317 0.47486037
2342 -1.1180105 0.27295044
1705 -1.0272757 0.23825209
4677 -0.9867912 -0.442706
5185 -0.9863285 -0.4363681
4661 -1.2436604 -1.7972404
3072 -1.0261743 -0.21779993
242 -1.4225779 1.2182064
5353 -1.0411257 -0.32914224
4632 -1.0024366 -0.9186315
5842 -1.0552028 0.042090274
1479 -1.082107 -1.2056481
2814 -2.0069475 2.3932586
5249 -1.1029817 0.47669715
5204 -1.0138584 0.43020847
6074 -1.1871692 0.7606983
1257 -1.1060885 0.45648786
6209 -2.322417 2.8729784
4786 -1.6428808 -2.5292797
4994 -1.1032903 0.15455042
2434 -1.0692044 0.61231357
5723 -0.98053616 0.10768251
3664 -1.7616485 1.93446
3538 -0.96847767 -0.32269832
1640 -1.5899128 -2.4653845
5705 -1.2186484 0.72243077
5516 -1.0615549 0.13336682
1148 -1.5988106 -2.5679288
373 -0.942658 -0.32028913
1795 -1.1054742 -0.664292
3000 -1.023883 -0.8856027
3923 -0.95736486 0.039273076
6256 -1.103976 -1.2364677
519 -0.9689515 -0.46483713
4843 -1.0714529 -0.8081702
1238 -1.5861992 -2.329238
5698 -1.4506899 -1.9542545
1185 -2.3187053 -3.5838463
663 -1.0346731 -0.17347313
6247 -1.0521508 0.19233762
1667 -1.6892511 1.8129524
4329 -1.0671034 -0.23703253
5664 -2.4409378 -3.7091866
3869 -1.3026183 -1.8180832
6248 -1.109184 0.47675866
5558 -1.1846362 -1.2887279
3541 -1.4198718 -2.1298997
2021 -0.9239217 -0.64223176
1166 -1.0630531 -0.9995968
5649 -1.3790032 1.4995058
5027 -1.08159 -0.63115484
5454 -1.0712414 -0.7479794
4278 -1.0030829 -0.26841718
1925 -1.0091723 -0.48284096
4134 -1.4268996 -1.9351441
2813 -1.9239631 2.2275727
6215 -2.2691557 2.6951594
6226 -2.2052593 2.7288334
4042 -0.9917923 -0.6737321
879 -0.9632232 -0.4021664
3535 -0.9902684 -0.0058497787
5687 -2.1431444 -3.1444917
4610 -0.96179324 -0.89334345
3817 -1.4076756 1.2858603
6162 -1.281356 -1.5384527
6267 -1.4231579 -2.042933
2810 -1.9839479 2.343169
6112 -1.2636014 0.59237915
5208 -0.9843971 -0.31739438
3911 -1.0921454 0.37743732
3787 -1.4072782 -1.937361
1170 -1.204668 -1.3618871
3545 -1.0669457 -0.36971354
5225 -1.2808038 -1.4943669
6286 -1.6192249 -2.3724313
5252 -1.2707272 -1.8176161
153 -1.0072026 0.028317014
5739 -2.3070793 -3.6040764
3090 -1.0566653 -0.52217054
1662 -1.4672586 -1.958748
5370 -1.8678627 -2.8601143
4201 -0.9790934 -0.3140532
5234 -1.9524932 -3.118226
662 -1.0998994 -0.7629038
3800 -1.1384473 -0.99895406
5153 -1.0909832 -0.5165224
2542 -1.0316938 -0.29521975
4943 -1.0458628 -0.36226645
3973 -1.0244968 -0.22169574
5336 -1.4486657 -2.1691637
1283 -1.1711234 -0.8743909
5476 -1.1155338 0.568116
320 -1.5818506 1.7936171
6090 -1.1480988 -1.2573627
687 -1.0904051 -0.5091854
5124 -1.9995552 -3.1133432
4673 -1.3292445 -1.8939612
5164 -1.0481492 -1.1497198
5817 -1.4256746 -2.0983117
608 -0.9678139 -0.38763228
3604 -1.0274357 -0.058488354
5060 -1.1245244 -1.010088
5335 -1.147877 0.67678577
161 -1.0068111 -0.32875267
5591 -1.0836322 -0.953882
3764 -1.5646999 1.6134337
4219 -0.9920625 0.21370682
625 -1.924969 -3.066913
3483 -1.0506991 -0.82730234
565 -1.0871439 -1.0794271
4708 -1.1115774 0.77523446
3610 -0.92554873 -0.5457737
2564 -0.97278976 0.32405028
2771 -0.95948505 -0.35914987
6231 -1.0906003 -1.159498
4690 -1.0448134 -0.7748106
374 -1.1628671 0.7485834
3118 -1.6119936 1.7233969
5484 -0.99395835 -0.1684459
4348 -0.98839235 0.32472885
3651 -1.5722209 1.6776531
4984 -1.016734 -0.7764736
5517 -1.091271 -0.0042013456
6100 -1.0446047 0.26091006
4968 -1.0973542 -0.3694683
4545 -0.966117 -0.35005024
6172 -1.0289487 -0.9202395
5996 -1.0364732 -0.29271182
3832 -0.9477381 0.058886595
2320 -1.0530874 -0.38067627
6048 -1.0358682 -0.14381088
1558 -1.1937376 0.8346355
2983 -1.1098582 0.64256173
5676 -1.1470727 -1.2370061
2937 -1.2019546 0.8592428
5574 -1.1244962 -1.183337
5387 -0.94507146 -0.6822714
6168 -0.97511935 -0.2825638
2122 -1.9362642 2.0462663
785 -0.97460014 -0.066749685
3880 -0.93337274 -0.43641183
4941 -1.1222941 -0.64270663
4866 -1.0704638 0.4471745
4243 -1.0105491 0.3360421
4048 -1.01053 -0.6445809
5803 -1.0652968 -0.029049387
5485 -1.0285052 -0.2706375
5993 -1.0565903 -0.5819181
4860 -1.2285246 1.05049
4105 -1.9305751 2.388545
5902 -1.0203316 0.030178113
4481 -1.12846 0.4489886
5772 -1.5565041 -2.2316294
4410 -0.9643676 -0.37191656
6033 -1.4593102 -2.0521936
3267 -1.4400972 1.1904176
5384 -0.9896299 -0.7477642
4069 -1.0231305 0.32126826
5533 -1.2874794 1.0071865
2242 -1.0282737 -0.22833177
207 -1.6027803 -2.40713
2692 -1.0205905 -0.70232636
4556 -1.6114465 -2.494988
5858 -0.97852135 -0.26982
4384 -1.526771 1.4718561
1693 -1.1505804 0.39941108
1242 -1.5488381 -2.2968872
4527 -1.8664345 1.9342116
4760 -1.1253842 -1.0851144
5112 -1.4122716 -2.151316
4887 -1.0185958 -0.329042
5933 -1.5685425 -2.4959316
2959 -1.1011764 -0.85048485
5808 -1.0028951 0.24944732
4294 -1.1233344 0.32947487
4869 -1.1097264 0.20740607
3154 -1.4424502 -2.3091774
993 -1.7545805 1.9116073
3158 -1.3412848 -1.6471322
5364 -1.8341819 -2.8781786
1483 -1.1140342 -1.3671373
5416 -1.0170276 0.12734434
3783 -1.0699222 -0.48077494
3745 -1.0940783 0.40357068
3754 -1.002582 0.4252702
4802 -0.9928393 0.033648524
5039 -1.0221174 -0.113095984
5170 -0.96507794 -0.56120116
1660 -1.4052613 -1.858926
3628 -1.0397002 0.56165206
2727 -0.99518275 -0.08797312
1722 -2.4419878 2.8790147
52 -0.9945118 -0.16718139
4820 -1.2909756 -1.8135284
1648 -0.9795892 -0.89190716
4651 -1.3910581 -1.9777232
6272 -1.4506859 -1.9901788
1145 -1.4874108 -2.4299285
2980 -1.1054364 0.43432927
4927 -1.2362679 0.9368523
1678 -1.501805 1.5523183
2920 -1.0431426 -1.013141
5006 -1.0730572 -0.98408556
2863 -0.9921085 -0.7932635
2990 -1.4814707 -2.1965537
5566 -1.0739279 0.43418077
5256 -1.2972683 -1.9348755
3368 -1.0559566 0.060330678
3419 -1.0766882 0.14911126
5865 -1.0282347 -0.8369455
2929 -1.0168718 -0.3515173
2405 -1.4982076 1.4273627
5382 -1.2915119 -1.4467059
5307 -1.0241127 -0.258885
905 -1.3502648 -1.8695431
6051 -1.0023772 -0.5133371
5409 -1.0480878 0.27193388
5679 -1.1209872 -1.3161819
1551 -1.17683 0.061648402
5491 -0.9916742 -0.13615939
4979 -1.0055977 -0.63556963
3691 -0.93291944 -0.38093296
5109 -1.2758744 -1.9602749
3653 -1.5562619 1.7487601
4983 -1.1135201 -1.1617624
1966 -1.0480331 -0.52289087
5223 -1.0490936 -0.30773365
1769 -1.0930744 -1.2341691
3812 -1.085872 -0.2678829
3289 -1.3464328 1.0097201
4123 -1.0419887 -0.6133298
3589 -1.0601441 0.08872521
2123 -0.95141226 0.26074558
2239 -1.0513766 -0.25035837
2809 -1.8402476 2.1681867
2258 -1.1375173 -1.1611671
3936 -1.1063815 -0.005090823
4972 -1.0772698 -0.26679227
3099 -1.1952745 -1.5443666
5465 -1.1831136 -1.307534
4045 -1.097358 -1.0222704
6064 -1.5427023 -2.4142396
3432 -1.1962914 0.507778
1502 -0.93527126 -0.07823523
1970 -1.2235092 0.62689847
4549 -0.98619455 -0.22840941
4612 -1.1605617 0.22970176
1000 -0.9277934 -0.03870294
3648 -1.7133306 1.956604
2610 -1.1160445 0.5931069
5435 -1.1351838 -1.3647288
4480 -1.0505408 0.22195093
5681 -1.7387177 -2.5869286
4785 -1.7858274 -2.6690252
3842 -1.0766865 -0.27937737
3758 -1.112074 -1.3923618
5019 -1.1985857 0.7810848
3567 -1.0877516 -0.7511679
2725 -1.0163859 -0.058221783
5444 -1.3832796 -1.859534
3774 -1.0938816 -1.0736187
1418 -1.6106021 1.7214084
4575 -1.025684 -0.8684749
3130 -1.0344969 -0.3865428
3005 -1.0137156 -0.13914084
5596 -1.4822888 -2.1922824
5483 -1.3274794 1.1228309
1226 -1.0421314 -0.7127975
927 -0.9490878 0.063871175
1745 -1.0033505 -0.9435919
5917 -1.1413424 -0.92595553
3183 -0.9178255 0.18514673
5795 -1.1560268 -1.4345531
4744 -1.2626574 -1.6626381
4938 -1.0559369 -0.22308172
1858 -1.0580416 -0.93197274
233 -1.1000599 -0.16985565
5111 -1.5182531 -2.2420895
4922 -1.189446 -1.4828777
3902 -1.0438584 -0.6420879
5876 -1.3200742 1.2968746
639 -0.9449601 -0.5971518
3955 -1.0721562 -0.873069
5290 -0.9518561 0.051767282
5215 -0.9310483 0.067538254
2856 -0.9978859 0.36343023
5246 -1.0441451 0.019179001
6104 -1.0361276 0.15868405
3875 -1.3654709 -2.077162
5575 -1.1041238 -1.0780694
2665 -0.98833174 -0.30890504
3622 -1.1091297 -1.0205581
393 -1.121067 0.8457018
4494 -1.3015335 -1.7870028
6148 -1.9125773 -2.8677487
6150 -1.239396 0.6465135
4863 -1.2703338 1.0872204
333 -1.087544 0.40337008
4656 -1.5191932 -2.1621735
5287 -1.1446273 -1.2996006
899 -1.3117558 -1.7979609
5813 -1.5518496 -2.3045764
4736 -0.9899582 -0.4187585
6153 -1.0245992 -0.1572059
6003 -1.0808753 -0.0008507764
1514 -1.3030173 -1.8362811
4023 -1.1182668 -1.3271478
5658 -1.0529268 0.0030333644
569 -1.0616949 -1.1931884
783 -1.0533298 -0.25466856
217 -1.0520694 -0.67451686
5766 -1.0195072 -0.66997534
4528 -1.8187194 1.9130458
987 -1.1713411 0.4927636
5777 -1.2469081 -1.7879233
2514 -1.1473683 -1.3693416
5275 -1.0302919 -0.546516
5265 -1.1235477 0.4465795
2913 -1.2798846 -1.5960611
4372 -1.1257856 0.78914756
445 -1.0537877 0.4406975
5663 -2.1746433 -3.3992221
2584 -1.3725138 -1.8341923
5489 -1.181392 -1.1956532
3685 -1.0105778 -0.050711326
3811 -0.9563673 -0.6584865
186 -1.347245 1.0286019
4100 -1.1389325 -1.1431992
358 -1.3973292 1.311149
4554 -1.549897 1.5943532
2484 -1.3958507 -2.2017956
3198 -0.96320176 0.15986745
2100 -1.0946034 -1.033034
5120 -0.9368868 -0.50715387
4899 -1.043223 -0.17863764
447 -1.1195279 0.5801244
4015 -0.96573776 -0.27159154
5297 -1.0253662 -0.13985501
4027 -1.1049683 -0.042924885
4326 -1.0018551 -0.052244164
5061 -1.325889 -1.4492072
2365 -1.1965933 0.668059
1410 -1.0738941 0.45911506
6289 -1.1241132 -0.9976596
3436 -1.2824843 0.4741819
3427 -1.1479918 0.31695956
1710 -1.2354326 -1.6160185
497 -1.0056643 -0.37790892
2738 -1.0607984 -0.5040157
5871 -0.927981 -0.6474994
4976 -0.9924724 -0.55043447
5322 -1.1821845 -1.0711982
5674 -1.5182743 -2.218367
2297 -1.0587976 0.41285014
5991 -1.0227755 -0.16799921
4357 -1.2383884 0.7882357
3827 -1.6516056 1.6851685
5098 -1.1118672 -1.0824199
1065 -1.0933284 0.39594933
5859 -1.4153639 -1.9908216
6216 -2.1387117 2.6477032
6291 -1.7221684 -2.6696224
1320 -1.0410664 -0.29820806
2573 -1.1810702 0.36861396
4379 -1.0990444 0.3373758
4750 -1.0672671 -0.35771623
1771 -1.1099008 -1.3469809
2985 -1.2327048 0.6884036
4523 -1.8673744 2.088159
4314 -1.5712762 1.828173
3899 -1.4059038 -1.9605837
5198 -0.97856516 -0.2766026
4495 -1.3212498 -1.8278384
5669 -2.3226595 -3.5891714
3730 -0.9971033 -0.113355555
1149 -1.494956 -2.391881
6189 -1.0834372 0.48016384
3696 -1.0337611 -0.13564657
2371 -1.094909 0.42597052
5929 -0.9066379 -0.801967
539 -1.5227573 -2.2250955
5025 -1.0833545 -0.4922874
6157 -1.2316124 -1.3729885
3498 -1.0284758 -0.9650734
1876 -1.0381463 -0.035632838
6131 -1.1486186 0.55257785
1035 -1.0469822 -0.15857469
3597 -0.9952266 -0.06693145
6261 -1.5243716 -2.170524
166 -1.0366933 0.51864165
6202 -2.2836847 2.788468
3361 -1.0520878 0.18452896
5319 -1.0652292 0.008728188
5684 -1.8030815 -2.6940238
6184 -1.0322646 0.00060142425
3667 -1.8530042 2.0670042
